signal_date,cb_code,score_rank,is_carried
2024-07-26,113033.SH,1,True
2024-07-26,123096.SZ,2,False
2024-07-26,127019.SZ,3,False
2024-07-26,128119.SZ,4,True
2024-07-26,113668.SH,5,False
2024-07-26,127049.SZ,8,True
2024-07-26,113629.SH,9,True
2024-07-26,123207.SZ,11,True
2024-07-26,127060.SZ,13,True
2024-07-26,123189.SZ,15,True
2024-07-26,127055.SZ,17,True
2024-07-26,127061.SZ,27,True
2024-08-02,123056.SZ,1,False
2024-08-02,127019.SZ,2,True
2024-08-02,113629.SH,3,True
2024-08-02,128119.SZ,4,True
2024-08-02,127049.SZ,5,True
2024-08-02,123207.SZ,6,True
2024-08-02,128144.SZ,7,False
2024-08-02,127055.SZ,10,True
2024-08-02,127060.SZ,13,True
2024-08-02,123189.SZ,16,True
2024-08-02,123096.SZ,22,True
2024-08-02,113668.SH,24,True
2024-08-09,123056.SZ,1,True
2024-08-09,127103.SZ,2,False
2024-08-09,113647.SH,3,False
2024-08-09,123207.SZ,4,True
2024-08-09,128119.SZ,5,True
2024-08-09,127049.SZ,6,True
2024-08-09,118039.SH,7,False
2024-08-09,127060.SZ,12,True
2024-08-09,123096.SZ,20,True
2024-08-09,123189.SZ,23,True
2024-08-09,128144.SZ,33,True
2024-08-09,127019.SZ,36,True
2024-08-16,123056.SZ,1,True
2024-08-16,123207.SZ,2,True
2024-08-16,118039.SH,3,True
2024-08-16,123146.SZ,4,False
2024-08-16,127103.SZ,5,True
2024-08-16,123160.SZ,6,False
2024-08-16,123162.SZ,7,False
2024-08-16,123049.SZ,8,False
2024-08-16,113647.SH,22,True
2024-08-16,128119.SZ,25,True
2024-08-16,123096.SZ,32,True
2024-08-16,127049.SZ,37,True
2024-08-23,123056.SZ,1,True
2024-08-23,118039.SH,2,True
2024-08-23,113600.SH,3,False
2024-08-23,113640.SH,4,False
2024-08-23,127049.SZ,5,True
2024-08-23,113596.SH,6,False
2024-08-23,123146.SZ,7,True
2024-08-23,123160.SZ,9,True
2024-08-23,123207.SZ,12,True
2024-08-23,128119.SZ,19,True
2024-08-23,123162.SZ,20,True
2024-08-23,123096.SZ,23,True
2024-08-30,113596.SH,1,True
2024-08-30,123056.SZ,2,True
2024-08-30,113033.SH,3,False
2024-08-30,110063.SH,4,False
2024-08-30,127103.SZ,5,False
2024-08-30,113600.SH,10,True
2024-08-30,113640.SH,14,True
2024-08-30,123146.SZ,17,True
2024-08-30,118039.SH,18,True
2024-08-30,123207.SZ,20,True
2024-08-30,123162.SZ,28,True
2024-08-30,127049.SZ,35,True
2024-09-06,123172.SZ,1,False
2024-09-06,113596.SH,2,True
2024-09-06,123056.SZ,3,True
2024-09-06,123157.SZ,4,False
2024-09-06,127055.SZ,5,False
2024-09-06,123198.SZ,6,False
2024-09-06,128144.SZ,7,False
2024-09-06,113640.SH,8,True
2024-09-06,123190.SZ,9,False
2024-09-06,113033.SH,10,True
2024-09-06,118039.SH,12,True
2024-09-06,123207.SZ,15,True
2024-09-13,123207.SZ,1,True
2024-09-13,113596.SH,2,True
2024-09-13,123157.SZ,3,True
2024-09-13,113033.SH,5,True
2024-09-13,113640.SH,7,True
2024-09-13,123190.SZ,8,True
2024-09-13,123056.SZ,9,True
2024-09-13,123198.SZ,10,True
2024-09-13,128144.SZ,12,True
2024-09-13,118039.SH,16,True
2024-09-13,127055.SZ,21,True
2024-09-13,123172.SZ,22,True
2024-09-20,113596.SH,1,True
2024-09-20,123207.SZ,2,True
2024-09-20,127061.SZ,3,False
2024-09-20,123157.SZ,4,True
2024-09-20,123172.SZ,5,True
2024-09-20,123198.SZ,6,True
2024-09-20,113033.SH,9,True
2024-09-20,128144.SZ,11,True
2024-09-20,118039.SH,15,True
2024-09-20,123190.SZ,17,True
2024-09-20,127055.SZ,19,True
2024-09-20,113640.SH,31,True
2024-09-27,127061.SZ,1,True
2024-09-27,123056.SZ,2,False
2024-09-27,123216.SZ,3,False
2024-09-27,113596.SH,4,True
2024-09-27,110063.SH,5,False
2024-09-27,123207.SZ,6,True
2024-09-27,127019.SZ,7,False
2024-09-27,123172.SZ,9,True
2024-09-27,123157.SZ,11,True
2024-09-27,123190.SZ,12,True
2024-09-27,127055.SZ,13,True
2024-09-27,123198.SZ,21,True
2024-09-30,123056.SZ,1,True
2024-09-30,123216.SZ,2,True
2024-09-30,127061.SZ,3,True
2024-09-30,113596.SH,4,True
2024-09-30,110063.SH,5,True
2024-09-30,123049.SZ,6,False
2024-09-30,123207.SZ,7,True
2024-09-30,123172.SZ,10,True
2024-09-30,127019.SZ,11,True
2024-09-30,123190.SZ,12,True
2024-09-30,127055.SZ,14,True
2024-09-30,123198.SZ,19,True
2024-10-11,123056.SZ,1,True
2024-10-11,127061.SZ,2,True
2024-10-11,127019.SZ,3,True
2024-10-11,123049.SZ,4,True
2024-10-11,118016.SH,5,False
2024-10-11,123207.SZ,6,True
2024-10-11,128127.SZ,7,False
2024-10-11,127103.SZ,8,False
2024-10-11,118034.SH,9,False
2024-10-11,123216.SZ,10,True
2024-10-11,127055.SZ,16,True
2024-10-11,123190.SZ,17,True
2024-10-18,128127.SZ,1,True
2024-10-18,123216.SZ,2,True
2024-10-18,118016.SH,3,True
2024-10-18,127103.SZ,4,True
2024-10-18,123162.SZ,5,False
2024-10-18,127019.SZ,6,True
2024-10-18,123049.SZ,7,True
2024-10-18,123149.SZ,8,False
2024-10-18,123247.SZ,9,False
2024-10-18,123056.SZ,14,True
2024-10-18,127061.SZ,15,True
2024-10-18,123207.SZ,37,True
2024-10-25,118016.SH,1,True
2024-10-25,123216.SZ,2,True
2024-10-25,127061.SZ,3,True
2024-10-25,128127.SZ,4,True
2024-10-25,123247.SZ,5,True
2024-10-25,123049.SZ,6,True
2024-10-25,118034.SH,7,False
2024-10-25,123056.SZ,8,True
2024-10-25,118026.SH,9,False
2024-10-25,123149.SZ,10,True
2024-10-25,127103.SZ,11,True
2024-10-25,127019.SZ,27,True
2024-11-01,110095.SH,1,False
2024-11-01,118016.SH,2,True
2024-11-01,110092.SH,3,False
2024-11-01,127061.SZ,4,True
2024-11-01,113609.SH,5,False
2024-11-01,123056.SZ,6,True
2024-11-01,123172.SZ,7,False
2024-11-01,127077.SZ,8,False
2024-11-01,123149.SZ,9,True
2024-11-01,123049.SZ,10,True
2024-11-01,128127.SZ,11,True
2024-11-01,118034.SH,14,True
2024-11-08,110095.SH,1,True
2024-11-08,127061.SZ,2,True
2024-11-08,118016.SH,3,True
2024-11-08,113685.SH,4,False
2024-11-08,110092.SH,5,True
2024-11-08,127075.SZ,6,False
2024-11-08,123049.SZ,7,True
2024-11-08,123056.SZ,8,True
2024-11-08,123149.SZ,14,True
2024-11-08,113609.SH,15,True
2024-11-08,123172.SZ,21,True
2024-11-08,128127.SZ,25,True
2024-11-15,110095.SH,1,True
2024-11-15,127061.SZ,2,True
2024-11-15,113685.SH,3,True
2024-11-15,123156.SZ,4,False
2024-11-15,123162.SZ,5,False
2024-11-15,118016.SH,6,True
2024-11-15,123056.SZ,7,True
2024-11-15,113609.SH,8,True
2024-11-15,128130.SZ,9,False
2024-11-15,127075.SZ,15,True
2024-11-15,123172.SZ,19,True
2024-11-15,123049.SZ,22,True
2024-11-22,110095.SH,1,True
2024-11-22,110092.SH,2,False
2024-11-22,113685.SH,3,True
2024-11-22,123162.SZ,4,True
2024-11-22,113640.SH,5,False
2024-11-22,113601.SH,6,False
2024-11-22,128130.SZ,7,True
2024-11-22,127075.SZ,9,True
2024-11-22,123172.SZ,11,True
2024-11-22,123049.SZ,15,True
2024-11-22,127061.SZ,20,True
2024-11-22,118016.SH,36,True
2024-11-29,127047.SZ,1,False
2024-11-29,123162.SZ,2,True
2024-11-29,123207.SZ,3,False
2024-11-29,113601.SH,4,True
2024-11-29,123247.SZ,5,False
2024-11-29,127019.SZ,6,False
2024-11-29,127075.SZ,7,True
2024-11-29,113681.SH,8,False
2024-11-29,113685.SH,9,True
2024-11-29,113640.SH,10,True
2024-11-29,123049.SZ,18,True
2024-11-29,128130.SZ,20,True
2024-12-06,127047.SZ,1,True
2024-12-06,127033.SZ,2,False
2024-12-06,127019.SZ,5,True
2024-12-06,113601.SH,7,True
2024-12-06,113685.SH,8,True
2024-12-06,113640.SH,10,True
2024-12-06,123247.SZ,14,True
2024-12-06,128130.SZ,15,True
2024-12-06,113681.SH,17,True
2024-12-06,123049.SZ,19,True
2024-12-06,123162.SZ,20,True
2024-12-06,123207.SZ,22,True
2024-12-13,127033.SZ,1,True
2024-12-13,127047.SZ,2,True
2024-12-13,110063.SH,3,False
2024-12-13,128127.SZ,4,False
2024-12-13,113601.SH,5,True
2024-12-13,113640.SH,19,True
2024-12-13,127019.SZ,20,True
2024-12-13,113685.SH,21,True
2024-12-13,113681.SH,22,True
2024-12-13,123207.SZ,24,True
2024-12-13,123162.SZ,25,True
2024-12-13,123049.SZ,37,True
2024-12-20,127033.SZ,1,True
2024-12-20,127047.SZ,2,True
2024-12-20,110063.SH,3,True
2024-12-20,113691.SH,4,False
2024-12-20,110092.SH,5,False
2024-12-20,128081.SZ,6,False
2024-12-20,128127.SZ,7,True
2024-12-20,113068.SH,8,False
2024-12-20,113601.SH,9,True
2024-12-20,123146.SZ,10,False
2024-12-20,128105.SZ,11,False
2024-12-20,113681.SH,22,True
2024-12-27,127033.SZ,1,True
2024-12-27,113691.SH,2,True
2024-12-27,110063.SH,3,True
2024-12-27,128081.SZ,4,True
2024-12-27,128130.SZ,5,False
2024-12-27,128105.SZ,6,True
2024-12-27,128119.SZ,7,False
2024-12-27,110059.SH,8,False
2024-12-27,113068.SH,9,True
2024-12-27,128127.SZ,11,True
2024-12-27,123146.SZ,23,True
2024-12-27,127047.SZ,27,True
2025-01-03,113691.SH,1,True
2025-01-03,128081.SZ,2,True
2025-01-03,128119.SZ,3,True
2025-01-03,127105.SZ,4,False
2025-01-03,128127.SZ,5,True
2025-01-03,127049.SZ,6,False
2025-01-03,127047.SZ,7,True
2025-01-03,110059.SH,8,True
2025-01-03,110063.SH,9,True
2025-01-03,127015.SZ,10,False
2025-01-03,113068.SH,12,True
2025-01-03,128105.SZ,27,True
2025-01-10,128081.SZ,1,True
2025-01-10,110059.SH,2,True
2025-01-10,118016.SH,3,False
2025-01-10,113052.SH,4,False
2025-01-10,127061.SZ,5,False
2025-01-10,118041.SH,6,False
2025-01-10,127022.SZ,7,False
2025-01-10,118039.SH,8,False
2025-01-10,123166.SZ,9,False
2025-01-10,127049.SZ,13,True
2025-01-10,113691.SH,18,True
2025-01-10,127015.SZ,27,True
2025-01-17,118016.SH,1,True
2025-01-17,110059.SH,2,True
2025-01-17,128127.SZ,3,False
2025-01-17,113052.SH,4,True
2025-01-17,123156.SZ,5,False
2025-01-17,118039.SH,6,True
2025-01-17,128081.SZ,7,True
2025-01-17,118041.SH,8,True
2025-01-17,127022.SZ,9,True
2025-01-17,127052.SZ,10,False
2025-01-17,110079.SH,11,False
2025-01-17,123166.SZ,21,True
2025-01-24,118016.SH,1,True
2025-01-24,123156.SZ,2,True
2025-01-24,113052.SH,3,True
2025-01-24,110059.SH,4,True
2025-01-24,123247.SZ,5,False
2025-01-24,123198.SZ,6,False
2025-01-24,113685.SH,7,False
2025-01-24,128127.SZ,9,True
2025-01-24,127022.SZ,13,True
2025-01-24,118039.SH,16,True
2025-01-24,127052.SZ,25,True
2025-01-24,128081.SZ,36,True
2025-01-27,118016.SH,1,True
2025-01-27,110059.SH,2,True
2025-01-27,123247.SZ,3,True
2025-01-27,113065.SH,4,False
2025-01-27,113052.SH,5,True
2025-01-27,113042.SH,6,False
2025-01-27,113685.SH,7,True
2025-01-27,128081.SZ,9,True
2025-01-27,127022.SZ,12,True
2025-01-27,118039.SH,27,True
2025-01-27,123198.SZ,28,True
2025-01-27,127052.SZ,29,True
2025-02-07,110095.SH,1,False
2025-02-07,118016.SH,2,True
2025-02-07,113601.SH,3,False
2025-02-07,113685.SH,4,True
2025-02-07,123217.SZ,5,False
2025-02-07,123191.SZ,6,False
2025-02-07,123243.SZ,7,False
2025-02-07,113061.SH,8,False
2025-02-07,113065.SH,9,True
2025-02-07,127052.SZ,20,True
2025-02-07,123247.SZ,29,True
2025-02-07,127022.SZ,32,True
2025-02-14,127047.SZ,1,False
2025-02-14,118016.SH,2,True
2025-02-14,113601.SH,3,True
2025-02-14,127049.SZ,4,False
2025-02-14,127103.SZ,5,False
2025-02-14,127015.SZ,6,False
2025-02-14,128127.SZ,7,False
2025-02-14,123247.SZ,10,True
2025-02-14,123217.SZ,12,True
2025-02-14,113685.SH,13,True
2025-02-14,123243.SZ,16,True
2025-02-14,123191.SZ,37,True
2025-02-21,113601.SH,1,True
2025-02-21,127049.SZ,2,True
2025-02-21,127015.SZ,3,True
2025-02-21,123247.SZ,4,True
2025-02-21,118016.SH,5,True
2025-02-21,110062.SH,6,False
2025-02-21,118043.SH,7,False
2025-02-21,127047.SZ,18,True
2025-02-21,123191.SZ,19,True
2025-02-21,123217.SZ,20,True
2025-02-21,113685.SH,23,True
2025-02-21,127103.SZ,31,True
2025-02-28,123056.SZ,1,False
2025-02-28,113601.SH,2,True
2025-02-28,127015.SZ,3,True
2025-02-28,127049.SZ,4,True
2025-02-28,118016.SH,5,True
2025-02-28,127047.SZ,6,True
2025-02-28,123247.SZ,7,True
2025-02-28,128105.SZ,8,False
2025-02-28,123190.SZ,9,False
2025-02-28,118043.SH,11,True
2025-02-28,123191.SZ,21,True
2025-02-28,110062.SH,37,True
2025-03-07,127015.SZ,1,True
2025-03-07,127049.SZ,2,True
2025-03-07,123247.SZ,3,True
2025-03-07,113601.SH,4,True
2025-03-07,123215.SZ,5,False
2025-03-07,123156.SZ,6,False
2025-03-07,118016.SH,7,True
2025-03-07,128105.SZ,8,True
2025-03-07,123190.SZ,12,True
2025-03-07,118043.SH,14,True
2025-03-07,110062.SH,15,True
2025-03-07,127047.SZ,26,True
2025-03-14,127061.SZ,1,False
2025-03-14,113601.SH,2,True
2025-03-14,123247.SZ,3,True
2025-03-14,127047.SZ,4,True
2025-03-14,127015.SZ,5,True
2025-03-14,118016.SH,6,True
2025-03-14,127049.SZ,7,True
2025-03-14,128105.SZ,8,True
2025-03-14,123171.SZ,9,False
2025-03-14,123190.SZ,13,True
2025-03-14,123156.SZ,14,True
2025-03-14,118043.SH,35,True
2025-03-21,127061.SZ,1,True
2025-03-21,123247.SZ,2,True
2025-03-21,127047.SZ,3,True
2025-03-21,123146.SZ,4,False
2025-03-21,113601.SH,5,True
2025-03-21,113629.SH,6,False
2025-03-21,110093.SH,7,False
2025-03-21,128141.SZ,8,False
2025-03-21,118016.SH,15,True
2025-03-21,128105.SZ,16,True
2025-03-21,123156.SZ,19,True
2025-03-21,118043.SH,32,True
2025-03-28,127061.SZ,1,True
2025-03-28,110092.SH,2,False
2025-03-28,113601.SH,3,True
2025-03-28,123247.SZ,4,True
2025-03-28,123146.SZ,5,True
2025-03-28,123056.SZ,6,False
2025-03-28,123189.SZ,7,False
2025-03-28,127077.SZ,8,False
2025-03-28,110063.SH,9,False
2025-03-28,128141.SZ,13,True
2025-03-28,118016.SH,19,True
2025-03-28,118043.SH,37,True
2025-04-03,127061.SZ,1,True
2025-04-03,110092.SH,2,True
2025-04-03,110063.SH,3,True
2025-04-03,123247.SZ,4,True
2025-04-03,127060.SZ,5,False
2025-04-03,123146.SZ,6,True
2025-04-03,123189.SZ,7,True
2025-04-03,123056.SZ,10,True
2025-04-03,127077.SZ,12,True
2025-04-03,113601.SH,17,True
2025-04-03,128141.SZ,18,True
2025-04-03,118016.SH,34,True
2025-04-11,127049.SZ,1,False
2025-04-11,127015.SZ,2,False
2025-04-11,127047.SZ,3,False
2025-04-11,110063.SH,4,True
2025-04-11,127060.SZ,5,True
2025-04-11,113033.SH,6,False
2025-04-11,110084.SH,7,False
2025-04-11,127077.SZ,8,True
2025-04-11,110092.SH,9,True
2025-04-11,110059.SH,10,False
2025-04-11,123146.SZ,11,True
2025-04-11,118016.SH,32,True
2025-04-18,127015.SZ,1,True
2025-04-18,127049.SZ,2,True
2025-04-18,127047.SZ,3,True
2025-04-18,113033.SH,4,True
2025-04-18,110059.SH,5,True
2025-04-18,127060.SZ,6,True
2025-04-18,110063.SH,7,True
2025-04-18,113056.SH,8,False
2025-04-18,127094.SZ,9,False
2025-04-18,113042.SH,10,False
2025-04-18,110084.SH,11,True
2025-04-18,110092.SH,16,True
2025-04-25,127047.SZ,1,True
2025-04-25,127015.SZ,2,True
2025-04-25,127049.SZ,3,True
2025-04-25,113033.SH,4,True
2025-04-25,110059.SH,6,True
2025-04-25,127060.SZ,7,True
2025-04-25,113042.SH,8,True
2025-04-25,110084.SH,12,True
2025-04-25,127094.SZ,14,True
2025-04-25,110092.SH,16,True
2025-04-25,113056.SH,17,True
2025-04-25,110063.SH,21,True
2025-04-30,127047.SZ,1,True
2025-04-30,127015.SZ,2,True
2025-04-30,127049.SZ,3,True
2025-04-30,128081.SZ,4,False
2025-04-30,110059.SH,5,True
2025-04-30,118029.SH,6,False
2025-04-30,113033.SH,7,True
2025-04-30,113056.SH,9,True
2025-04-30,127094.SZ,10,True
2025-04-30,127060.SZ,11,True
2025-04-30,113042.SH,15,True
2025-04-30,110084.SH,27,True
2025-05-09,127047.SZ,1,True
2025-05-09,123128.SZ,2,False
2025-05-09,128081.SZ,3,True
2025-05-09,118029.SH,4,True
2025-05-09,123207.SZ,5,False
2025-05-09,113629.SH,6,False
2025-05-09,123049.SZ,7,False
2025-05-09,127094.SZ,8,True
2025-05-09,123162.SZ,9,False
2025-05-09,123155.SZ,10,False
2025-05-09,123204.SZ,11,False
2025-05-09,128127.SZ,12,False
2025-05-16,127047.SZ,1,True
2025-05-16,110092.SH,2,False
2025-05-16,128081.SZ,3,True
2025-05-16,123128.SZ,4,True
2025-05-16,123049.SZ,8,True
2025-05-16,118029.SH,10,True
2025-05-16,123207.SZ,11,True
2025-05-16,123155.SZ,13,True
2025-05-16,127094.SZ,14,True
2025-05-16,113629.SH,16,True
2025-05-16,128127.SZ,24,True
2025-05-16,123204.SZ,29,True
2025-05-23,127047.SZ,1,True
2025-05-23,128081.SZ,2,True
2025-05-23,113601.SH,3,False
2025-05-23,123128.SZ,4,True
2025-05-23,123207.SZ,5,True
2025-05-23,128129.SZ,6,False
2025-05-23,110063.SH,7,False
2025-05-23,128127.SZ,8,True
2025-05-23,123049.SZ,9,True
2025-05-23,113629.SH,10,True
2025-05-23,123149.SZ,11,False
2025-05-23,127033.SZ,12,False
2025-05-30,127047.SZ,1,True
2025-05-30,110063.SH,2,True
2025-05-30,127033.SZ,3,True
2025-05-30,110092.SH,4,False
2025-05-30,123207.SZ,5,True
2025-05-30,123049.SZ,6,True
2025-05-30,110093.SH,7,False
2025-05-30,113601.SH,8,True
2025-05-30,128127.SZ,9,True
2025-05-30,128129.SZ,12,True
2025-05-30,123149.SZ,23,True
2025-05-30,123128.SZ,31,True
2025-06-06,110063.SH,1,True
2025-06-06,127047.SZ,2,True
2025-06-06,113691.SH,3,False
2025-06-06,128127.SZ,4,True
2025-06-06,110092.SH,5,True
2025-06-06,111005.SH,6,False
2025-06-06,110064.SH,7,False
2025-06-06,123049.SZ,10,True
2025-06-06,110093.SH,12,True
2025-06-06,128129.SZ,14,True
2025-06-06,123207.SZ,28,True
2025-06-06,113601.SH,33,True
2025-06-13,123128.SZ,1,False
2025-06-13,127047.SZ,2,True
2025-06-13,110063.SH,3,True
2025-06-13,123049.SZ,4,True
2025-06-13,113640.SH,5,False
2025-06-13,127019.SZ,6,False
2025-06-13,113691.SH,7,True
2025-06-13,123207.SZ,10,True
2025-06-13,128129.SZ,20,True
2025-06-13,128127.SZ,23,True
2025-06-13,111005.SH,25,True
2025-06-13,113601.SH,35,True
2025-06-20,123128.SZ,1,True
2025-06-20,127047.SZ,2,True
2025-06-20,110095.SH,3,False
2025-06-20,123146.SZ,4,False
2025-06-20,113037.SH,5,False
2025-06-20,128129.SZ,6,True
2025-06-20,113691.SH,7,True
2025-06-20,111005.SH,10,True
2025-06-20,113640.SH,13,True
2025-06-20,113601.SH,27,True
2025-06-20,123049.SZ,31,True
2025-06-20,123207.SZ,33,True
2025-06-27,127047.SZ,1,True
2025-06-27,123128.SZ,2,True
2025-06-27,123183.SZ,3,False
2025-06-27,123146.SZ,4,True
2025-06-27,123082.SZ,5,False
2025-06-27,113068.SH,6,False
2025-06-27,113037.SH,9,True
2025-06-27,111005.SH,10,True
2025-06-27,128129.SZ,13,True
2025-06-27,123207.SZ,16,True
2025-06-27,110095.SH,20,True
2025-06-27,123049.SZ,28,True
2025-07-04,110095.SH,2,True
2025-07-04,123128.SZ,3,True
2025-07-04,127047.SZ,4,True
2025-07-04,123082.SZ,8,True
2025-07-04,123146.SZ,13,True
2025-07-04,123207.SZ,16,True
2025-07-04,123183.SZ,18,True
2025-07-04,123049.SZ,19,True
2025-07-04,113037.SH,20,True
2025-07-04,128129.SZ,29,True
2025-07-04,113068.SH,31,True
2025-07-04,111005.SH,33,True
2025-07-11,127033.SZ,1,False
2025-07-11,127061.SZ,2,False
2025-07-11,110095.SH,3,True
2025-07-11,123049.SZ,4,True
2025-07-11,123162.SZ,5,False
2025-07-11,127047.SZ,6,True
2025-07-11,123175.SZ,7,False
2025-07-11,111019.SH,8,False
2025-07-11,123141.SZ,9,False
2025-07-11,113037.SH,16,True
2025-07-11,123183.SZ,19,True
2025-07-11,123082.SZ,32,True
2025-07-18,123049.SZ,1,True
2025-07-18,127033.SZ,2,True
2025-07-18,110095.SH,3,True
2025-07-18,123162.SZ,4,True
2025-07-18,127061.SZ,5,True
2025-07-18,127047.SZ,6,True
2025-07-18,123175.SZ,7,True
2025-07-18,123236.SZ,8,False
2025-07-18,127035.SZ,9,False
2025-07-18,111015.SH,10,False
2025-07-18,113064.SH,11,False
2025-07-18,123141.SZ,18,True
2025-07-25,123049.SZ,1,True
2025-07-25,127061.SZ,2,True
2025-07-25,110095.SH,3,True
2025-07-25,127077.SZ,4,False
2025-07-25,123162.SZ,5,True
2025-07-25,128127.SZ,6,False
2025-07-25,113691.SH,7,False
2025-07-25,127047.SZ,9,True
2025-07-25,113064.SH,11,True
2025-07-25,123236.SZ,13,True
2025-07-25,127035.SZ,14,True
2025-07-25,123175.SZ,37,True
2025-08-01,123049.SZ,1,True
2025-08-01,128127.SZ,2,True
2025-08-01,110095.SH,3,True
2025-08-01,123247.SZ,4,False
2025-08-01,127077.SZ,5,True
2025-08-01,113064.SH,6,True
2025-08-01,123251.SZ,7,False
2025-08-01,118014.SH,8,False
2025-08-01,123162.SZ,11,True
2025-08-01,127061.SZ,14,True
2025-08-01,123175.SZ,23,True
2025-08-01,123236.SZ,32,True
2025-08-08,128127.SZ,1,True
2025-08-08,123049.SZ,2,True
2025-08-08,127033.SZ,3,False
2025-08-08,128130.SZ,4,False
2025-08-08,123130.SZ,5,False
2025-08-08,128131.SZ,6,False
2025-08-08,123220.SZ,7,False
2025-08-08,123247.SZ,9,True
2025-08-08,123251.SZ,11,True
2025-08-08,118014.SH,16,True
2025-08-08,127077.SZ,17,True
2025-08-08,123162.SZ,26,True
2025-08-15,127033.SZ,1,True
2025-08-15,128127.SZ,2,True
2025-08-15,113632.SH,3,False
2025-08-15,128131.SZ,4,True
2025-08-15,123130.SZ,5,True
2025-08-15,123049.SZ,6,True
2025-08-15,127052.SZ,7,False
2025-08-15,123247.SZ,9,True
2025-08-15,128130.SZ,10,True
2025-08-15,123220.SZ,12,True
2025-08-15,123162.SZ,18,True
2025-08-15,123251.SZ,29,True
2025-08-22,123049.SZ,1,True
2025-08-22,127033.SZ,2,True
2025-08-22,113046.SH,3,False
2025-08-22,128131.SZ,4,True
2025-08-22,113632.SH,5,True
2025-08-22,113657.SH,6,False
2025-08-22,128132.SZ,7,False
2025-08-22,127052.SZ,8,True
2025-08-22,111007.SH,9,False
2025-08-22,128127.SZ,11,True
2025-08-22,123251.SZ,29,True
2025-08-22,123247.SZ,32,True
2025-08-29,113632.SH,1,True
2025-08-29,123049.SZ,2,True
2025-08-29,113046.SH,3,True
2025-08-29,118027.SH,4,False
2025-08-29,111016.SH,5,False
2025-08-29,110081.SH,6,False
2025-08-29,127045.SZ,7,False
2025-08-29,123244.SZ,8,False
2025-08-29,113628.SH,9,False
2025-08-29,127089.SZ,10,False
2025-08-29,113657.SH,11,True
2025-08-29,127033.SZ,15,True
2025-09-05,123049.SZ,1,True
2025-09-05,118031.SH,2,False
2025-09-05,127089.SZ,3,True
2025-09-05,123254.SZ,4,False
2025-09-05,118027.SH,7,True
2025-09-05,123244.SZ,8,True
2025-09-05,113628.SH,13,True
2025-09-05,110081.SH,16,True
2025-09-05,113657.SH,18,True
2025-09-05,113046.SH,24,True
2025-09-05,111016.SH,28,True
2025-09-05,127045.SZ,33,True
2025-09-12,123049.SZ,1,True
2025-09-12,123107.SZ,2,False
2025-09-12,127089.SZ,3,True
2025-09-12,123146.SZ,4,False
2025-09-12,127061.SZ,5,False
2025-09-12,127086.SZ,6,False
2025-09-12,118027.SH,9,True
2025-09-12,113628.SH,12,True
2025-09-12,127045.SZ,14,True
2025-09-12,118031.SH,19,True
2025-09-12,123254.SZ,22,True
2025-09-12,110081.SH,31,True
2025-09-19,123049.SZ,1,True
2025-09-19,127061.SZ,2,True
2025-09-19,123146.SZ,3,True
2025-09-19,110081.SH,4,True
2025-09-19,128105.SZ,5,False
2025-09-19,127089.SZ,8,True
2025-09-19,123107.SZ,12,True
2025-09-19,118027.SH,17,True
2025-09-19,113628.SH,18,True
2025-09-19,123254.SZ,29,True
2025-09-19,127045.SZ,31,True
2025-09-19,127086.SZ,35,True
2025-09-26,123049.SZ,1,True
2025-09-26,128105.SZ,2,True
2025-09-26,113033.SH,3,False
2025-09-26,123146.SZ,4,True
2025-09-26,110092.SH,5,False
2025-09-26,127073.SZ,6,False
2025-09-26,113689.SH,7,False
2025-09-26,110081.SH,9,True
2025-09-26,127061.SZ,18,True
2025-09-26,123254.SZ,26,True
2025-09-26,127089.SZ,33,True
2025-09-26,127086.SZ,35,True
2025-09-30,128105.SZ,1,True
2025-09-30,118031.SH,2,False
2025-09-30,127073.SZ,3,True
2025-09-30,113685.SH,4,False
2025-09-30,128125.SZ,5,False
2025-09-30,113689.SH,6,True
2025-09-30,127089.SZ,7,True
2025-09-30,110081.SH,11,True
2025-09-30,123254.SZ,15,True
2025-09-30,113033.SH,16,True
2025-09-30,127086.SZ,18,True
2025-09-30,110092.SH,24,True
2025-10-10,113691.SH,1,False
2025-10-10,113685.SH,2,True
2025-10-10,128105.SZ,3,True
2025-10-10,127061.SZ,4,False
2025-10-10,127020.SZ,5,False
2025-10-10,113689.SH,6,True
2025-10-10,127073.SZ,7,True
2025-10-10,123146.SZ,8,False
2025-10-10,123128.SZ,9,False
2025-10-10,128125.SZ,16,True
2025-10-10,118031.SH,17,True
2025-10-10,127086.SZ,19,True
2025-10-17,128127.SZ,1,False
2025-10-17,127061.SZ,2,True
2025-10-17,113691.SH,3,True
2025-10-17,118031.SH,4,True
2025-10-17,127020.SZ,5,True
2025-10-17,123128.SZ,6,True
2025-10-17,113056.SH,7,False
2025-10-17,113042.SH,8,False
2025-10-17,127086.SZ,12,True
2025-10-17,123146.SZ,15,True
2025-10-17,127073.SZ,18,True
2025-10-17,128125.SZ,20,True
2025-10-24,113042.SH,1,True
2025-10-24,128127.SZ,2,True
2025-10-24,127020.SZ,3,True
2025-10-24,127078.SZ,4,False
2025-10-24,113056.SH,5,True
2025-10-24,118031.SH,6,True
2025-10-24,123128.SZ,7,True
2025-10-24,123146.SZ,8,True
2025-10-24,110075.SH,9,False
2025-10-24,113671.SH,10,False
2025-10-24,127103.SZ,11,False
2025-10-24,127061.SZ,12,True
